name	modelId	modelIdData	rarity	maxSlotsMaybe	classId	unk2_1	eqType	unk2_3	unk3_1	unk3_2	unk3_3	unk3_4	unk4_1	unk4_2	unk4_3	unk4_4	unk5_1	unk5_2	unk5_3	unk5_4	zennyCost	rawDamage	defense	recoilMaybe	slots	affinity	sortOrderMaybe	unk6_1	elementId	eleDamage	unk6_4	unk7_1	unk7_2	unk7_3	unk7_4	unk8_1	unk8_2	unk8_3	unk8_4	unk9_1	unk9_2	unk9_3	unk9_4	unk10_1	unk10_2	unk10_3	unk10_4	unk11_1	unk11_2	unk11_3	unk11_4	unk12_1	unk12_2	unk12_3	unk12_4
ジェイドテンペスト	331	we331	2	0	ライトボウガン	0	0	0	75	1	0	0	0	0	0	0	0	0	0	0	16200	165	0	2	0	0	46	6	なし	0	2	0	0	0	0	251	255	243	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
キングエビィーガン	322	we322	2	0	ライトボウガン	0	0	0	66	1	0	0	0	0	0	0	0	0	0	0	12700	165	0	2	0	0	36	23	なし	0	2	0	0	0	0	255	129	247	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ド【狼】	296	we296	6	3	ライトボウガン	0	0	0	40	1	0	0	0	0	0	0	0	0	0	0	13400	230	0	2	0	0	66	24	なし	0	2	0	0	0	0	151	164	240	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
龍弓【月輪】	313	we313	8	0	弓	0	0	0	57	1	0	0	0	0	0	0	0	0	0	0	50000	250	0	0	3	0	51	14	雷	270	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
パワーハンターボウⅡ	121	we121	2	0	弓	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	8000	170	20	0	3	0	24	26	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ハンターボウⅠ	304	we304	0	0	弓	0	0	0	48	1	0	0	0	0	0	0	0	0	0	0	800	80	0	0	1	0	1	13	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ハンターボウⅡ	304	we304	0	0	弓	0	0	0	48	1	0	0	0	0	0	0	0	0	0	0	1600	100	0	0	2	0	2	31	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ワイルドボウⅠ	305	we305	0	0	弓	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	2400	120	0	0	2	0	4	42	なし	0	0	0	0	0	0	28	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ワイルドボウⅡ	305	we305	0	0	弓	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	4000	140	0	0	2	0	6	43	なし	0	0	0	0	0	0	28	2	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
パワーワイルドボウⅠ	306	we306	3	0	弓	0	0	0	50	1	0	0	0	0	0	0	0	0	0	0	32200	190	0	0	1	0	39	28	なし	0	0	0	0	0	0	28	1	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
クイーンブラスターⅠ	232	we232	1	0	弓	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	4800	150	0	0	1	0	13	7	なし	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ハートショットボウⅠ	307	we307	2	0	弓	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	9600	170	0	0	0	10	23	22	なし	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
プロミネンスボウⅠ	308	we308	2	0	弓	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	8000	160	0	0	1	0	26	37	火	80	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ソニックボウⅠ	309	we309	1	0	弓	0	0	0	53	1	0	0	0	0	0	0	0	0	0	0	16200	140	0	0	1	0	30	13	氷	100	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
ソニックボウⅡ	309	we309	2	0	弓	0	0	0	53	1	0	0	0	0	0	0	0	0	0	0	25800	160	0	0	2	0	34	14	氷	120	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
ブロスホーンボウⅠ	310	we310	3	0	弓	0	0	0	54	1	0	0	0	0	0	0	0	0	0	0	32200	180	10	0	1	10	38	35	なし	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
龍弓【国崩】	311	we311	3	0	弓	0	0	0	55	1	0	0	0	0	0	0	0	0	0	0	49800	180	0	0	1	0	47	54	龍	120	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
勇気と希望の凄弓Ⅰ	312	we312	3	0	弓	0	0	0	56	1	0	0	0	0	0	0	0	0	0	0	14400	180	0	0	1	0	28	52	火	60	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
パワーハンターボウⅠ	121	we121	1	0	弓	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	4800	150	10	0	2	0	22	25	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
龍頭琴	333	we333	1	0	弓	0	0	0	77	1	0	0	0	0	0	0	0	0	0	0	50000	130	10	0	3	30	46	41	水	170	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
マジナイランプ	295	we295	3	2	ライトボウガン	0	0	0	39	1	0	0	0	0	0	0	0	0	0	0	18500	170	0	2	3	30	49	0	なし	0	3	0	0	0	0	207	158	255	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
リアル＝ダオラ	300	we300	4	3	ヘビィボウガン	0	0	0	44	1	0	0	0	0	0	0	0	0	0	0	25000	220	0	3	1	30	30	0	なし	0	4	0	0	0	0	95	18	241	115	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アースイーター	321	we321	2	1	ヘビィボウガン	0	0	0	65	1	0	0	0	0	0	0	0	0	0	0	14800	220	20	2	2	0	23	25	なし	0	1	0	0	0	0	79	254	224	250	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ヘビィバスタークラブ	302	we302	2	3	ヘビィボウガン	0	0	0	46	1	0	0	0	0	0	0	0	0	0	0	14500	230	10	2	2	0	26	0	なし	0	1	0	0	0	0	95	16	53	51	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
グラン＝ダオラ	300	we300	3	3	ヘビィボウガン	0	0	0	44	1	0	0	0	0	0	0	0	0	0	0	19800	230	0	3	1	30	32	0	なし	0	0	0	0	0	0	95	18	241	115	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ウィングボウⅠ	340	we340	0	0	弓	0	0	0	84	1	0	0	0	0	0	0	0	0	0	0	2400	140	0	0	1	0	8	0	なし	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ウィングボウⅡ	340	we340	1	0	弓	0	0	0	84	1	0	0	0	0	0	0	0	0	0	0	3200	160	0	0	2	0	11	1	なし	0	0	1	0	0	0	18	4	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ウィングボウⅢ	340	we340	2	0	弓	0	0	0	84	1	0	0	0	0	0	0	0	0	0	0	4000	180	0	0	3	0	17	2	なし	0	0	1	0	0	0	18	4	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ニクスファーボウⅠ	387	we387	0	0	弓	0	0	0	131	1	0	0	0	0	0	0	0	0	0	0	4500	130	0	0	2	0	16	18	氷	60	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
ニクスファーボウⅡ	387	we387	1	0	弓	0	0	0	131	1	0	0	0	0	0	0	0	0	0	0	5600	150	0	0	2	0	19	19	氷	100	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
グラキファーボウ	388	we388	3	0	弓	0	0	0	132	1	0	0	0	0	0	0	0	0	0	0	25800	170	0	0	2	0	33	11	氷	140	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
鳥幣弓Ⅰ	389	we389	0	0	弓	0	0	0	133	1	0	0	0	0	0	0	0	0	0	0	2200	100	0	0	1	0	7	48	火	80	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
鳥幣弓Ⅱ	389	we389	0	0	弓	0	0	0	133	1	0	0	0	0	0	0	0	0	0	0	3400	120	0	0	1	0	10	49	火	100	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
鳥幣弓Ⅲ	389	we389	2	0	弓	0	0	0	133	1	0	0	0	0	0	0	0	0	0	0	6700	150	0	0	2	0	21	50	火	120	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
青鳥幣弓	390	we390	2	0	弓	0	0	0	133	1	0	0	0	0	0	0	0	0	0	0	25800	160	0	0	2	0	31	47	火	140	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ハートレスバンデージ	376	we376	1	0	ライトボウガン	0	0	0	120	1	0	0	0	0	0	0	0	0	0	0	1750	140	0	2	1	0	18	4	なし	0	2	0	0	0	0	223	182	50	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
パワーサンド	377	we377	0	2	ヘビィボウガン	0	0	0	121	1	0	0	0	0	0	0	0	0	0	0	1750	150	0	2	0	0	4	0	なし	0	1	0	0	0	0	219	22	0	51	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ガノスプレッシャー	378	we378	1	2	ヘビィボウガン	0	0	0	121	1	0	0	0	0	0	0	0	0	0	0	3250	200	10	2	0	0	18	0	なし	0	3	0	0	0	0	251	60	1	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
スティンカー	379	we379	0	2	ヘビィボウガン	0	0	0	123	1	0	0	0	0	0	0	0	0	0	0	2000	160	6	2	0	0	6	0	なし	0	1	0	0	0	0	219	178	48	112	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アイススロワー	380	we380	1	2	ヘビィボウガン	0	0	0	123	1	0	0	0	0	0	0	0	0	0	0	3050	200	0	2	0	0	13	0	なし	0	1	0	0	0	0	223	54	4	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クイックボウ	381	we381	0	0	弓	0	0	0	125	1	0	0	0	0	0	0	0	0	0	0	2000	110	0	0	0	0	3	10	なし	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
フルフルボウ	382	we382	0	0	弓	0	0	0	126	1	0	0	0	0	0	0	0	0	0	0	4500	130	0	0	0	0	12	34	雷	120	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
オオバサミⅠ	399	we399	0	0	弓	0	0	0	143	1	0	0	0	0	0	0	0	0	0	0	3400	120	0	0	1	0	9	3	水	80	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
オオバサミⅡ	399	we399	1	0	弓	0	0	0	143	1	0	0	0	0	0	0	0	0	0	0	5600	140	0	0	1	0	18	4	水	100	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
オオバサミⅢ	399	we399	2	0	弓	0	0	0	143	1	0	0	0	0	0	0	0	0	0	0	6700	150	0	0	2	0	20	5	水	120	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
オオバサミⅣ	399	we399	2	0	弓	0	0	0	143	1	0	0	0	0	0	0	0	0	0	0	25800	160	0	0	2	0	32	6	水	140	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
ダミー（ＬＢ）	11	we011	3	0	ライトボウガン	0	0	0	107	1	0	0	0	0	0	0	0	0	0	0	1350	150	0	3	2	0	43	0	なし	0	4	0	0	0	0	151	23	51	243	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アイルーラグドール	424	we424	1	3	ライトボウガン	0	0	0	168	1	0	0	0	0	0	0	0	0	0	0	5050	130	0	2	3	0	22	35	なし	0	4	0	0	0	0	79	134	240	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
メラルーラグドール	425	we425	2	3	ライトボウガン	0	0	0	168	1	0	0	0	0	0	0	0	0	0	0	5000	130	0	2	1	30	23	35	なし	0	4	0	0	0	0	79	134	240	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アイルーヘルドール	424	we424	4	3	ライトボウガン	0	0	0	168	1	0	0	0	0	0	0	0	0	0	0	24000	180	0	2	3	0	50	35	なし	0	4	0	0	0	0	79	134	240	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
メラルーヘルドール	425	we425	4	3	ライトボウガン	0	0	0	168	1	0	0	0	0	0	0	0	0	0	0	23300	180	0	2	1	30	57	35	なし	0	4	0	0	0	0	79	134	240	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
テイルカタパルト	297	we297	5	0	ライトボウガン	0	0	0	41	1	0	0	0	0	0	0	0	0	0	0	25000	220	0	2	0	0	68	29	なし	0	2	0	0	0	0	255	1	55	240	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ピーチフリルパラソル	208	we208	4	0	ライトボウガン	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	25000	200	0	2	0	0	68	18	なし	0	3	0	0	0	0	223	15	246	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ナナホシ大砲	479	we479	6	0	ヘビィボウガン	0	0	0	223	1	0	0	0	0	0	0	0	0	0	0	25000	300	12	2	3	0	63	0	なし	0	1	0	0	0	0	55	126	248	188	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ナナ＝アズールカノン	511	we511	3	0	ヘビィボウガン	0	0	0	247	1	0	0	0	0	0	0	0	0	0	0	5600	230	15	2	0	0	64	37	なし	0	2	0	0	0	0	143	248	48	188	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
テオ＝アーティレリ	503	we503	2	0	ヘビィボウガン	0	0	0	247	1	0	0	0	0	0	0	0	0	0	0	5100	220	0	2	0	15	66	37	なし	0	2	0	0	0	0	23	243	240	112	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ナナホシ天砲	479	we479	6	0	ヘビィボウガン	0	0	0	223	1	0	0	0	0	0	0	0	0	0	0	25000	310	24	2	3	0	62	0	なし	0	0	0	0	0	0	55	126	248	188	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ハンターボウⅣ	304	we304	2	0	弓	0	0	0	84	1	0	0	0	0	0	0	0	0	0	0	18400	160	0	0	3	0	35	15	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ワイルドボウⅣ	305	we305	3	0	弓	0	0	0	49	1	0	0	0	0	0	0	0	0	0	0	39200	200	0	0	3	0	42	60	なし	0	0	0	0	0	0	28	16	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
パワーハンターボウⅢ	121	we121	3	0	弓	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	50000	190	20	0	3	0	122	27	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クイーンブラスターⅢ	232	we232	3	0	弓	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	39200	200	0	0	2	0	40	8	なし	0	0	0	0	0	0	6	8	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
プロミネンスボウⅢ	308	we308	5	0	弓	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	50000	220	0	0	2	0	123	39	火	160	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
テオ＝フランマルス	503	we503	4	0	ヘビィボウガン	0	0	0	247	1	0	0	0	0	0	0	0	0	0	0	25000	260	0	2	0	15	67	37	なし	0	2	0	0	0	0	23	243	240	112	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
レックスタンク	459	we459	4	0	ライトボウガン	0	0	0	203	1	0	0	0	0	0	0	0	0	0	0	13000	190	0	2	1	-10	61	36	なし	0	4	0	0	0	0	63	46	0	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
轟弩【戦虎】	459	we459	6	0	ライトボウガン	0	0	0	203	1	0	0	0	0	0	0	0	0	0	0	14500	240	0	2	1	-10	67	36	なし	0	4	0	0	0	0	63	46	0	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
レックスハウル	460	we460	4	1	ヘビィボウガン	0	0	0	204	1	0	0	0	0	0	0	0	0	0	0	21600	260	0	2	0	-20	38	36	なし	0	4	0	0	0	0	63	46	0	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ダミー(ＨＢ)	13	we013	0	0	ヘビィボウガン	0	0	0	121	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	なし	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
轟砲【虎頭】	460	we460	6	1	ヘビィボウガン	0	0	0	204	1	0	0	0	0	0	0	0	0	0	0	23700	310	0	2	0	-20	44	36	なし	0	4	0	0	0	0	63	46	0	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ティガアローⅠ	461	we461	5	0	弓	0	0	0	205	1	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	0	-10	43	16	なし	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
ティガアローⅡ	461	we461	5	0	弓	0	0	0	205	1	0	0	0	0	0	0	0	0	0	0	50000	240	0	0	1	-10	44	17	なし	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
覇弓レラカムトルム	462	we462	7	0	弓	0	0	0	206	1	0	0	0	0	0	0	0	0	0	0	50000	250	0	0	0	0	124	51	龍	200	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ソニックボウⅣ	309	we309	5	0	弓	0	0	0	53	1	0	0	0	0	0	0	0	0	0	0	50000	220	0	0	2	0	53	15	氷	180	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
タツジンボウガン改	152	we152	6	0	ライトボウガン	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	25000	230	0	2	2	0	70	20	なし	0	4	0	0	0	0	79	146	243	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ブリリアントボウ	405	we405	3	0	弓	0	0	0	84	1	0	0	0	0	0	0	0	0	0	0	32200	200	10	0	3	0	36	58	なし	0	0	0	0	0	0	18	32	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
スティールレイヴンⅠ	224	we224	1	0	弓	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	1	10	54	25	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
イーオスマッシュ	490	we490	4	0	ライトボウガン	0	0	0	234	1	0	0	0	0	0	0	0	0	0	0	0	190	0	2	0	0	69	34	なし	0	3	0	0	0	0	207	179	208	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
スティールレイヴンⅡ	224	we224	3	0	弓	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	50000	190	0	0	2	15	55	25	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
スティールレイヴンⅢ	224	we224	5	0	弓	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	50000	210	0	0	2	20	56	25	なし	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
老山龍砲・天	108	we108	6	3	ヘビィボウガン	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	25000	320	15	3	1	0	46	0	なし	0	0	0	0	0	0	39	201	131	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
老山龍砲・地	213	we213	7	3	ヘビィボウガン	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	25000	340	10	3	0	-20	47	0	なし	0	0	0	0	0	0	39	201	131	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ソニックボウⅤ	309	we309	4	0	弓	0	0	0	53	1	0	0	0	0	0	0	0	0	0	0	50000	200	0	0	2	0	57	33	氷	260	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
オオバサミⅤ	399	we399	4	0	弓	0	0	0	143	1	0	0	0	0	0	0	0	0	0	0	50000	190	0	0	2	0	58	6	水	180	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
パワーワイルドボウⅢ	306	we306	4	0	弓	0	0	0	50	1	0	0	0	0	0	0	0	0	0	0	50000	240	0	0	2	-30	59	29	なし	0	0	0	0	0	0	28	1	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ホワイトクレイドル	766	we766	5	0	弓	0	0	0	84	1	0	0	0	0	0	0	0	0	0	0	50000	220	12	0	1	15	60	33	雷	100	0	0	0	0	0	26	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ホワイトクレセント	766	we766	8	0	弓	0	0	0	84	1	0	0	0	0	0	0	0	0	0	0	50000	240	24	0	1	25	61	59	雷	160	0	0	0	0	0	26	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ローゼンクーゲル	555	we555	3	2	ヘビィボウガン	0	0	0	43	2	0	0	0	0	0	0	0	0	0	0	16000	230	0	2	1	10	48	7	なし	0	2	0	0	0	0	95	130	192	240	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ローゼンヴァフェ	555	we555	5	2	ヘビィボウガン	0	0	0	43	2	0	0	0	0	0	0	0	0	0	0	25000	270	0	2	2	10	49	7	なし	0	2	0	0	0	0	95	130	192	240	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ローゼンプリーマ	556	we556	7	2	ヘビィボウガン	0	0	0	43	2	0	0	0	0	0	0	0	0	0	0	25000	310	0	2	2	10	50	7	なし	0	2	0	0	0	0	95	130	192	240	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ローゼンゲヴェーア	557	we557	4	0	ライトボウガン	0	0	0	45	2	0	0	0	0	0	0	0	0	0	0	22000	200	0	2	0	10	71	34	なし	0	2	0	0	0	0	95	130	240	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ローゼンイェーガー	557	we557	5	0	ライトボウガン	0	0	0	45	2	0	0	0	0	0	0	0	0	0	0	25000	220	0	2	0	10	72	34	なし	0	2	0	0	0	0	95	130	240	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ローゼンズィーゲン	558	we558	6	0	ライトボウガン	0	0	0	45	2	0	0	0	0	0	0	0	0	0	0	25000	240	0	2	0	10	73	34	なし	0	2	0	0	0	0	95	130	240	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ローゼンボーゲン	559	we559	2	0	弓	0	0	0	47	2	0	0	0	0	0	0	0	0	0	0	17000	170	0	0	1	5	62	14	火	80	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ローゼンラケーテ	559	we559	4	0	弓	0	0	0	47	2	0	0	0	0	0	0	0	0	0	0	50000	200	0	0	1	10	63	15	火	120	0	0	0	0	0	6	1	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ローゼンズィッヘル	560	we560	6	0	弓	0	0	0	47	2	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	1	20	64	33	火	220	0	0	0	0	0	6	1	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ラヴァブラスター	569	we569	9	2	ヘビィボウガン	0	0	0	57	2	0	0	0	0	0	0	0	0	0	0	25000	320	0	2	0	0	51	32	なし	0	4	0	0	0	0	63	128	0	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
鉄火ガン	570	we570	7	2	ライトボウガン	0	0	0	58	2	0	0	0	0	0	0	0	0	0	0	25000	240	0	2	1	0	74	20	なし	0	4	0	0	0	0	127	130	12	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
激流弓【海坊主】	571	we571	5	0	弓	0	0	0	59	2	0	0	0	0	0	0	0	0	0	0	50000	210	0	0	2	0	65	16	水	180	0	0	0	0	0	26	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
清流弓【人魚姫】	571	we571	6	0	弓	0	0	0	59	2	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	2	0	66	17	水	260	0	0	0	0	0	26	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
フルフルボウⅡ	382	we382	4	0	弓	0	0	0	126	1	0	0	0	0	0	0	0	0	0	0	50000	190	0	0	1	0	67	19	雷	180	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
フルフルボウⅢ	382	we382	4	0	弓	0	0	0	126	1	0	0	0	0	0	0	0	0	0	0	50000	200	0	0	2	0	68	54	雷	160	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
マントルイーターSP	580	we580	7	1	ヘビィボウガン	0	1	0	65	1	0	0	0	0	0	0	0	0	0	0	10000	320	30	2	0	0	52	25	なし	0	1	0	0	0	0	79	254	224	250	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ムーンバスターSP	631	we631	7	2	ヘビィボウガン	0	1	0	105	0	0	0	0	0	0	0	0	0	0	0	10000	310	0	2	0	0	52	11	なし	0	3	0	0	0	0	63	142	0	53	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
バスターカンセSP	632	we632	7	3	ヘビィボウガン	0	1	0	46	1	0	0	0	0	0	0	0	0	0	0	10000	320	20	2	0	0	52	0	なし	0	1	0	0	0	0	95	16	53	51	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
弩級怪鳥砲SP	633	we633	8	3	ヘビィボウガン	0	1	0	107	0	0	0	0	0	0	0	0	0	0	0	10000	340	20	2	0	0	52	0	なし	0	0	0	0	0	0	151	164	128	48	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
スナアラシSP	581	we581	7	0	ライトボウガン	0	1	0	97	0	0	0	0	0	0	0	0	0	0	0	10000	240	0	2	0	0	75	0	なし	0	4	0	0	0	0	79	18	241	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
禍竜弩SP	634	we634	8	3	ライトボウガン	0	1	0	43	1	0	0	0	0	0	0	0	0	0	0	10000	250	0	2	0	0	75	30	なし	0	4	0	0	0	0	63	134	240	115	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
カーネルボウガンSP	635	we635	8	0	ライトボウガン	0	1	0	152	0	0	0	0	0	0	0	0	0	0	0	10000	250	0	2	0	0	75	20	なし	0	4	0	0	0	0	79	146	243	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
