name	modelId	modelIdData	rarity	classId	zennyCost	sharpnessId	rawDamage	defense	affinity	elementId	eleDamage	ailmentId	ailDamage	slots	unk3	unk4	unk5	unk6	unk7	unk8	unk9	unk10	unk11	unk12	unk13	unk14	unk15	unk16	unk17
イフリートマロウ	80	we080	3	片手剣	32550	772	180	0	0	火	390	なし	0	2	0	0	62	80	0	0	0	0	0	0	0	0	15	0	0
スリープショテル	81	we081	0	片手剣	5230	6	120	0	0	なし	0	睡眠	180	1	0	0	9	81	0	0	0	0	0	0	0	0	15	0	0
鋼氷剣	289	we289	1	片手剣	50000	772	140	0	0	氷	390	なし	0	1	0	1	72	289	0	0	0	0	0	0	0	0	15	0	0
ガノフィンショテル	81	we081	0	片手剣	8740	261	130	0	0	なし	0	睡眠	230	1	0	0	10	81	0	0	0	0	0	0	0	0	15	0	0
ヒーローブレイドＦ	83	we083	0	片手剣	15750	260	140	0	20	なし	0	なし	0	1	0	0	56	83	0	0	0	0	0	0	0	0	15	0	0
フロストエッジ	325	we325	0	片手剣	16350	516	120	0	0	氷	190	なし	0	0	0	0	47	325	0	0	0	0	0	0	0	0	15	0	0
リベットクラブ	84	we084	1	片手剣	7750	256	160	0	0	なし	0	なし	0	1	0	0	26	84	0	0	0	0	0	0	0	0	15	0	0
フロストエッジ改	325	we325	1	片手剣	32170	769	150	0	0	氷	230	なし	0	1	0	0	48	325	0	0	0	0	0	0	0	0	15	0	0
クギバット	84	we084	2	片手剣	18870	513	180	0	10	なし	0	なし	0	1	0	0	27	84	0	0	0	0	0	0	0	0	15	0	0
クリムゾンクラブ	85	we085	2	片手剣	8980	775	170	0	10	なし	0	なし	0	0	0	0	58	85	0	0	0	0	0	0	0	0	15	0	0
モノブロスクラブ	85	we085	3	片手剣	15100	770	190	0	10	なし	0	なし	0	0	0	0	59	85	0	0	0	0	0	0	0	0	15	0	0
凄くさびた小剣	86	we086	0	片手剣	2500	3	90	0	0	なし	0	なし	0	0	0	0	42	86	0	0	0	0	0	0	0	0	15	0	0
さびた小剣	86	we086	0	片手剣	5000	263	100	0	0	なし	0	なし	0	0	0	0	43	86	0	0	0	0	0	0	0	0	15	0	0
独龍剣【青鬼】	329	we329	3	片手剣	50000	774	190	0	0	龍	10	なし	0	2	0	2	74	329	0	0	0	0	0	0	0	0	15	0	0
封龍剣【絶一門】	87	we087	0	片手剣	37580	771	90	0	0	龍	450	なし	0	0	0	0	44	87	0	0	0	0	0	0	0	0	15	0	0
金獣棍	88	we088	3	片手剣	50000	771	210	0	-50	雷	100	なし	0	1	0	2	29	88	0	0	0	0	0	0	0	0	15	0	0
金獣棍【禁忌】	88	we088	5	片手剣	50000	1027	230	0	-40	雷	200	なし	0	1	0	2	30	88	0	0	0	0	0	0	0	0	15	0	0
ドラゴンバスター	89	we089	3	片手剣	50000	519	180	0	0	龍	200	なし	0	0	0	2	76	89	0	0	0	0	0	0	0	0	15	0	0
ツルギ【烏】	332	we332	3	片手剣	50000	775	190	0	10	なし	0	なし	0	0	0	0	36	332	0	0	0	0	0	0	0	0	15	0	0
ねこ？ぱんち	111	we111	0	片手剣	5000	4	100	0	0	なし	0	麻痺	180	0	0	0	67	111	0	0	0	0	0	0	0	0	15	0	0
にゃんにゃんぼう	111	we111	0	片手剣	10000	261	120	0	0	なし	0	麻痺	300	0	0	0	68	111	0	0	0	0	0	0	0	0	15	0	0
タクティクス	136	we136	1	大剣	41970	517	160	12	0	なし	0	なし	0	1	0	1	7	9	0	0	0	0	0	0	0	0	15	0	0
斬破刀	137	we137	1	太刀	18980	517	130	0	0	雷	250	なし	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15	0	0
天上天下無双刀	138	we138	4	太刀	50000	1024	190	0	20	なし	0	なし	0	2	0	1	11	0	0	0	0	0	0	0	0	0	15	0	0
クロームレイザー	162	we162	2	大剣	50000	768	170	0	0	なし	0	毒	320	0	0	0	67	10	0	0	0	0	0	0	0	0	15	0	0
封龍剣【滅一門】	22	we022	1	大剣	50000	770	140	0	0	龍	620	なし	0	1	0	0	61	22	0	0	0	0	0	0	0	0	15	0	0
破鎚シャッター	42	we042	2	ハンマー	31200	773	160	14	0	なし	0	なし	0	0	0	0	26	42	0	0	0	0	0	0	0	0	15	0	0
激鎚オンスロート	34	we034	2	ハンマー	38750	518	160	6	0	なし	0	なし	0	1	0	0	64	34	0	0	0	0	0	0	0	0	15	0	0
バインドキューブ	43	we043	2	ハンマー	31460	771	150	0	10	なし	0	麻痺	280	1	0	0	8	43	0	0	0	0	0	0	0	0	15	0	0
テッケン	258	we258	3	ハンマー	50000	515	190	0	-20	なし	0	なし	0	1	0	2	78	258	0	0	0	0	0	0	0	0	15	0	0
竜騎槍ゲイボルグ	52	we052	3	ランス	50000	774	180	8	0	なし	0	なし	0	0	0	2	73	52	0	0	0	0	0	0	0	0	15	0	0
レクイエムスピア	56	we056	0	ランス	10490	1030	90	0	0	なし	0	睡眠	260	2	0	0	33	56	0	0	0	0	0	0	0	0	15	0	0
プロミネンスピラー	61	we061	2	ランス	42400	768	140	0	0	火	460	なし	0	2	0	0	65	61	0	0	0	0	0	0	0	0	15	0	0
黒龍槍	69	we069	5	ランス	50000	775	210	0	-10	龍	420	なし	0	0	0	1	80	69	0	0	0	0	0	0	0	0	15	0	0
クックツインズ	290	we290	0	双剣	3650	256	100	0	0	火	100	なし	0	1	0	0	18	290	0	0	0	0	0	0	0	0	15	0	0
コロナ	139	we139	2	片手剣	28440	770	140	0	0	火	440	なし	0	0	0	0	63	80	0	0	0	0	0	0	0	0	15	0	0
黒龍剣	89	we089	4	片手剣	50000	772	200	0	-30	龍	470	なし	0	0	0	1	77	89	0	0	0	0	0	0	0	0	15	0	0
オデッセイ	164	we164	1	片手剣	41250	770	140	0	0	水	300	なし	0	1	0	0	45	7	0	0	0	0	0	0	0	0	15	0	0
おやすみベア	112	we112	0	ハンマー	5800	1	50	0	0	なし	0	睡眠	200	0	0	0	38	112	0	0	0	0	0	0	0	0	15	0	0
エストック	113	we113	0	ランス	11650	517	120	8	0	なし	0	なし	0	2	0	0	10	113	0	0	0	0	0	0	0	0	15	0	0
ニンジャソード	114	we114	1	片手剣	15000	6	150	0	30	なし	0	なし	0	0	0	0	50	114	0	0	0	0	0	0	0	0	15	0	0
鬼金棒	117	we117	2	大剣	50000	517	170	0	20	雷	300	なし	0	0	0	2	74	117	0	0	0	0	0	0	0	0	15	0	0
ジークムント	118	we118	4	大剣	50000	770	200	10	10	なし	0	なし	0	1	0	2	73	20	0	0	0	0	0	0	0	0	15	0	0
レイトウマグロ	119	we119	0	大剣	3980	262	80	0	0	氷	180	なし	0	0	0	0	38	119	0	0	0	0	0	0	0	0	15	0	0
大鬼槍ラージャン	120	we120	4	ランス	50000	1025	180	0	20	雷	210	なし	0	0	0	2	46	120	0	0	0	0	0	0	0	0	15	0	0
ヴァルハラ	113	we113	0	ランス	15250	518	130	10	0	なし	0	なし	0	3	0	0	11	113	0	0	0	0	0	0	0	0	15	0	0
ネイティブスピア	122	we122	0	ランス	7220	261	80	0	0	なし	0	毒	430	2	0	0	34	122	0	0	0	0	0	0	0	0	15	0	0
スティールバイソンⅡ	221	we221	4	ハンマー	50000	1025	190	15	15	なし	0	なし	0	1	0	1	133	221	0	0	0	0	0	0	0	0	15	0	0
ツインダガー	124	we124	0	双剣	1620	6	80	0	0	なし	0	なし	0	0	0	0	1	124	0	0	0	0	0	0	0	0	15	0	0
ハイツインダガー	124	we124	0	双剣	21000	512	80	0	0	なし	0	なし	0	0	0	2	47	124	0	0	0	0	0	0	0	0	15	0	0
ハリケーン	125	we125	0	双剣	2810	261	100	0	0	なし	0	なし	0	0	0	0	2	125	0	0	0	0	0	0	0	0	15	0	0
ピンクボンボン	291	we291	1	双剣	15370	768	150	10	0	なし	0	なし	0	1	0	0	20	291	0	0	0	0	0	0	0	0	15	0	0
サイクロン	125	we125	0	双剣	4350	516	110	0	0	なし	0	なし	0	0	0	0	3	125	0	0	0	0	0	0	0	0	15	0	0
デュアルトマホーク	126	we126	0	双剣	6930	771	120	0	0	なし	0	なし	0	0	0	0	4	126	0	0	0	0	0	0	0	0	15	0	0
デュアルトマホーク改	126	we126	0	双剣	12000	770	140	0	0	なし	0	なし	0	0	0	0	5	126	0	0	0	0	0	0	0	0	15	0	0
オーダーレイピア	127	we127	0	双剣	15200	516	130	0	0	水	140	なし	0	0	0	0	24	127	0	0	0	0	0	0	0	0	15	0	0
テッセン【烏】	292	we292	2	双剣	50000	773	180	0	0	なし	0	なし	0	1	0	0	22	292	0	0	0	0	0	0	0	0	15	0	0
ホーリーセーバー	127	we127	1	双剣	32180	772	140	0	0	水	190	なし	0	1	0	0	25	127	0	0	0	0	0	0	0	0	15	0	0
工房試作品【鋸斬り】	128	we128	2	双剣	50000	6	180	0	0	雷	100	なし	0	0	0	2	39	128	0	0	0	0	0	0	0	0	15	0	0
正式採用機械鋸	175	we175	3	双剣	50000	262	190	0	0	雷	120	なし	0	0	0	1	40	128	0	0	0	0	0	0	0	0	15	0	0
ボーンシックル	129	we129	0	双剣	1310	256	90	0	0	なし	0	なし	0	1	0	0	11	129	0	0	0	0	0	0	0	0	15	0	0
ボーンシックル改	129	we129	0	双剣	2710	512	110	0	0	なし	0	なし	0	1	0	0	12	129	0	0	0	0	0	0	0	0	15	0	0
ガノカットラス	130	we130	0	双剣	5400	257	120	10	0	水	180	なし	0	1	0	0	16	130	0	0	0	0	0	0	0	0	15	0	0
ガノカットラス改	130	we130	1	双剣	12810	513	130	13	0	水	230	なし	0	2	0	0	17	130	0	0	0	0	0	0	0	0	15	0	0
ブロスブロス	131	we131	2	双剣	21730	516	180	10	0	なし	0	なし	0	1	0	0	9	131	0	0	0	0	0	0	0	0	15	0	0
ブロスブロス改	131	we131	3	双剣	50000	775	190	12	0	なし	0	なし	0	2	0	2	10	131	0	0	0	0	0	0	0	0	15	0	0
インセクトオーダー	132	we132	0	双剣	7720	261	120	0	0	なし	0	なし	0	1	0	0	6	132	0	0	0	0	0	0	0	0	15	0	0
インセクトオーダー改	132	we132	1	双剣	15210	513	150	0	0	なし	0	なし	0	2	0	0	7	132	0	0	0	0	0	0	0	0	15	0	0
ツインフレイム	133	we133	0	双剣	15400	515	130	0	0	火	180	なし	0	1	0	0	29	133	0	0	0	0	0	0	0	0	15	0	0
ツインハイフレイム	133	we133	2	双剣	38840	771	150	0	0	火	210	なし	0	1	0	0	30	133	0	0	0	0	0	0	0	0	15	0	0
双剣リュウノツガイ	133	we133	3	双剣	50000	770	170	0	0	火	250	なし	0	1	0	2	31	133	0	0	0	0	0	0	0	0	15	0	0
双龍剣	134	we134	4	双剣	50000	261	200	0	0	龍	220	なし	0	0	0	2	51	134	0	0	0	0	0	0	0	0	15	0	0
双龍剣【極】	134	we134	5	双剣	50000	517	210	0	0	龍	260	なし	0	1	0	1	52	134	0	0	0	0	0	0	0	0	15	0	0
バルバロイブレイド	140	we140	0	大剣	8350	518	130	18	0	火	200	なし	0	1	0	0	17	140	0	0	0	0	0	0	0	0	15	0	0
クリムゾンゴート	140	we140	1	大剣	17610	774	140	16	0	火	250	なし	0	1	0	0	18	140	0	0	0	0	0	0	0	0	15	0	0
煌剣リオレウス	144	we144	3	大剣	50000	1026	180	0	0	火	520	なし	0	2	0	1	66	24	0	0	0	0	0	0	0	0	15	0	0
溶解鎚【煉獄】	146	we146	3	ハンマー	50000	1028	170	0	0	火	350	なし	0	1	0	1	48	146	0	0	0	0	0	0	0	0	15	0	0
ホワイトディザスター	145	we145	4	ランス	50000	1026	180	0	10	氷	220	なし	0	2	0	2	44	62	0	0	0	0	0	0	0	0	15	0	0
ドスバイトダガー改	141	we141	2	片手剣	14780	773	170	0	0	なし	0	なし	0	2	0	0	7	141	0	0	0	0	0	0	0	0	15	0	0
スティールバイソンⅢ	221	we221	5	ハンマー	50000	1028	210	20	20	なし	0	なし	0	1	0	1	134	221	0	0	0	0	0	0	0	0	15	0	0
クリムゾンサイス	247	we247	2	太刀	18250	513	170	0	0	火	120	なし	0	0	0	0	23	247	0	0	0	0	0	0	0	0	15	0	0
ホワイトマンティス	248	we248	3	太刀	32500	771	170	0	0	氷	210	なし	0	0	0	0	25	247	0	0	0	0	0	0	0	0	15	0	0
セイリュウトウ【烏】	238	we238	2	大剣	50000	769	170	0	10	なし	0	なし	0	0	0	0	39	238	0	0	0	0	0	0	0	0	15	0	0
テスカブレイド	241	we241	2	大剣	50000	773	160	0	0	火	480	なし	0	0	0	2	79	241	0	0	0	0	0	0	0	0	15	0	0
真・竜ノ顎	153	we153	0	大剣	15580	771	130	0	0	なし	0	なし	0	2	0	0	23	5	0	0	0	0	0	0	0	0	15	0	0
軍刀	246	we246	0	太刀	32050	512	120	0	0	火	320	なし	0	0	0	0	27	246	0	0	0	0	0	0	0	0	15	0	0
軍刀【獅子舞】	246	we246	1	太刀	50000	769	130	0	0	火	400	なし	0	0	0	0	28	246	0	0	0	0	0	0	0	0	15	0	0
ガーディアンソード	249	we249	1	太刀	42300	517	150	0	0	なし	0	なし	0	2	0	2	42	249	0	0	0	0	0	0	0	0	15	0	0
鬼神斬破刀	137	we137	3	太刀	50000	1031	160	0	0	雷	490	なし	0	1	0	1	6	0	0	0	0	0	0	0	0	0	15	0	0
蛇剣【白蛇】	154	we154	0	大剣	12750	770	140	0	0	氷	50	なし	0	2	0	0	13	8	0	0	0	0	0	0	0	0	15	0	0
蒼剣ガノトトス	155	we155	1	大剣	32800	514	150	0	0	水	470	なし	0	0	0	0	45	23	0	0	0	0	0	0	0	0	15	0	0
鎌威太刀	156	we156	4	太刀	50000	1028	190	0	0	なし	0	毒	320	1	0	2	39	18	0	0	0	0	0	0	0	0	15	0	0
執行人の大斧	157	we157	3	大剣	50000	1027	180	0	0	なし	0	なし	0	1	0	2	51	17	0	0	0	0	0	0	0	0	15	0	0
蒼刃剣ガノトトス	155	we155	3	大剣	50000	770	170	0	0	水	620	なし	0	0	0	2	46	23	0	0	0	0	0	0	0	0	15	0	0
龍刀【朧火】	158	we158	3	太刀	50000	1031	160	0	0	龍	520	なし	0	1	0	2	14	29	0	0	0	0	0	0	0	0	15	0	0
ブラッシュデイム	159	we159	3	大剣	50000	1025	180	10	0	龍	220	なし	0	2	0	2	28	20	0	0	0	0	0	0	0	0	15	0	0
ペイルカイザー	160	we160	4	大剣	50000	1026	190	0	20	龍	230	なし	0	1	0	1	72	20	0	0	0	0	0	0	0	0	15	0	0
鋼氷大剣	236	we236	1	大剣	50000	519	140	0	0	氷	380	なし	0	0	0	0	57	236	0	0	0	0	0	0	0	0	15	0	0
鋼氷大剣－改	236	we236	1	大剣	50000	775	150	0	0	氷	460	なし	0	0	0	0	58	236	0	0	0	0	0	0	0	0	15	0	0
鬼斬破	137	we137	2	太刀	28560	770	140	0	0	雷	380	なし	0	1	0	0	5	0	0	0	0	0	0	0	0	0	15	0	0
クロームデスレイザー	162	we162	5	大剣	50000	1031	200	0	0	なし	0	毒	620	0	0	1	68	10	0	0	0	0	0	0	0	0	15	0	0
封龍剣【超滅一門】	172	we172	2	大剣	50000	1026	150	0	0	龍	860	なし	0	1	0	1	62	172	0	0	0	0	0	0	0	0	15	0	0
クロオビブレイド	149	we149	1	大剣	12580	517	150	0	0	なし	0	なし	0	2	0	0	41	149	0	0	0	0	0	0	0	0	15	0	0
タツジンブレイド	163	we163	3	大剣	50000	768	200	0	0	なし	0	なし	0	3	0	1	42	149	0	0	0	0	0	0	0	0	15	0	0
凄く風化した大剣	25	we025	1	大剣	20000	259	150	0	0	なし	0	なし	0	0	0	2	76	25	0	0	0	0	0	0	0	0	15	0	0
風化した大剣	25	we025	2	大剣	40000	516	170	0	0	なし	0	なし	0	0	0	2	77	25	0	0	0	0	0	0	0	0	15	0	0
クラブカッター	244	we244	2	太刀	50000	769	170	8	0	なし	0	なし	0	0	0	2	40	244	0	0	0	0	0	0	0	0	15	0	0
エピタフプレート	161	we161	3	大剣	50000	1030	200	0	-20	龍	100	なし	0	0	0	2	78	161	0	0	0	0	0	0	0	0	15	0	0
ボーンホルン	231	we231	0	狩猟笛	3110	5	100	5	0	なし	0	なし	0	1	0	0	1	231	0	0	0	0	0	0	0	0	15	0	0
ウォードラム	261	we261	0	狩猟笛	7650	257	120	0	0	なし	0	なし	0	1	1	0	3	261	0	0	0	0	0	0	0	0	15	0	0
ソニックビードロー	262	we262	0	狩猟笛	12300	516	130	0	0	なし	0	なし	0	0	4	0	7	262	0	0	0	0	0	0	0	0	15	0	0
ソニックビードロー改	262	we262	1	狩猟笛	17540	772	140	0	0	なし	0	なし	0	0	4	0	8	262	0	0	0	0	0	0	0	0	15	0	0
鬼鉄丸	189	we189	3	ハンマー	50000	775	170	0	20	雷	120	なし	0	1	0	1	68	4	0	0	0	0	0	0	0	0	15	0	0
正式採用機械鎚	190	we190	4	ハンマー	50000	1028	180	0	0	火	290	なし	0	2	0	2	62	44	0	0	0	0	0	0	0	0	15	0	0
ウォースタンプ	191	we191	3	ハンマー	50000	774	180	7	0	なし	0	なし	0	2	0	2	65	30	0	0	0	0	0	0	0	0	15	0	0
ウォーバッシュ	191	we191	4	ハンマー	50000	1030	200	8	0	なし	0	なし	0	2	0	2	66	30	0	0	0	0	0	0	0	0	15	0	0
メタルバグパイプ	264	we264	0	狩猟笛	19450	518	130	14	0	なし	0	なし	0	1	2	0	14	264	0	0	0	0	0	0	0	0	15	0	0
龍壊棍	192	we192	5	ハンマー	50000	1030	190	0	0	龍	410	なし	0	0	0	2	59	48	0	0	0	0	0	0	0	0	15	0	0
フルフルホルン	263	we263	1	狩猟笛	22300	512	150	0	0	雷	200	なし	0	1	3	0	10	263	0	0	0	0	0	0	0	0	15	0	0
クックピック	193	we193	1	ハンマー	15580	768	140	0	10	なし	0	なし	0	2	0	0	19	193	0	0	0	0	0	0	0	0	15	0	0
グレートノヴァ	194	we194	4	ハンマー	50000	1028	180	0	0	雷	300	なし	0	2	0	2	13	33	0	0	0	0	0	0	0	0	15	0	0
ウラナイオカリナ	265	we265	2	狩猟笛	50000	514	160	0	0	なし	0	毒	320	0	5	0	16	265	0	0	0	0	0	0	0	0	15	0	0
クロオビハンマー	148	we148	1	ハンマー	10130	516	150	0	0	なし	0	なし	0	3	0	0	41	148	0	0	0	0	0	0	0	0	15	0	0
タツジンハンマー	196	we196	2	ハンマー	43120	774	170	2	0	なし	0	なし	0	3	0	2	42	148	0	0	0	0	0	0	0	0	15	0	0
凄く風化した槌	45	we045	1	ハンマー	20000	259	150	0	0	なし	0	なし	0	0	0	2	80	45	0	0	0	0	0	0	0	0	15	0	0
風化した槌	45	we045	2	ハンマー	40000	515	170	0	0	なし	0	なし	0	0	0	2	81	45	0	0	0	0	0	0	0	0	15	0	0
ウラナイオカリナ改	265	we265	3	狩猟笛	50000	770	170	0	0	なし	0	毒	380	0	5	0	17	265	0	0	0	0	0	0	0	0	15	0	0
パルセイト・コア	195	we195	4	ハンマー	50000	1027	200	0	-20	なし	0	なし	0	0	0	2	82	195	0	0	0	0	0	0	0	0	15	0	0
ウォーボンゴ	266	we266	2	狩猟笛	50000	512	150	0	0	なし	0	なし	0	1	7	2	5	266	0	0	0	0	0	0	0	0	15	0	0
ブラッドホルン	267	we267	3	狩猟笛	50000	770	170	0	0	雷	240	なし	0	1	11	1	12	267	0	0	0	0	0	0	0	0	15	0	0
ブロンズベル	268	we268	0	狩猟笛	50000	768	90	16	0	なし	0	なし	0	0	8	2	19	268	0	0	0	0	0	0	0	0	15	0	0
龍木ノ笛	269	we269	0	狩猟笛	50000	771	110	0	0	なし	0	麻痺	140	0	6	2	21	269	0	0	0	0	0	0	0	0	15	0	0
ダーク	181	we181	2	ランス	50000	769	150	0	0	なし	0	麻痺	230	2	0	2	26	53	0	0	0	0	0	0	0	0	15	0	0
正式採用機械槍	182	we182	4	ランス	50000	1029	180	8	0	火	200	なし	0	2	0	2	54	66	0	0	0	0	0	0	0	0	15	0	0
龍騎槍ゲイボルガ	183	we183	4	ランス	50000	1030	200	12	0	なし	0	なし	0	0	0	1	74	52	0	0	0	0	0	0	0	0	15	0	0
ホウテンゲキ【烏】	273	we273	3	ランス	50000	772	180	0	0	なし	0	なし	0	0	0	0	35	273	0	0	0	0	0	0	0	0	15	0	0
黒滅龍槍	184	we184	6	ランス	50000	1031	220	0	-10	龍	560	なし	0	0	0	1	81	69	0	0	0	0	0	0	0	0	15	0	0
ブラックテンペスト	185	we185	4	ランス	50000	772	200	0	0	なし	0	なし	0	1	0	2	41	62	0	0	0	0	0	0	0	0	15	0	0
鋼氷槍	271	we271	2	ランス	50000	519	150	8	0	氷	300	なし	0	1	0	0	58	271	0	0	0	0	0	0	0	0	15	0	0
鋼氷槍－改	271	we271	3	ランス	50000	775	170	10	0	氷	350	なし	0	1	0	0	59	271	0	0	0	0	0	0	0	0	15	0	0
ブルーテイル	186	we186	1	ランス	36100	769	130	0	0	火	360	なし	0	1	0	0	66	61	0	0	0	0	0	0	0	0	15	0	0
ブループロミネンス	186	we186	3	ランス	50000	1025	170	0	0	火	400	なし	0	2	0	1	67	61	0	0	0	0	0	0	0	0	15	0	0
雷槍【イカズチ】	275	we275	0	ランス	50000	774	100	0	0	雷	300	なし	0	0	0	2	77	275	0	0	0	0	0	0	0	0	15	0	0
黒槍グラビモス	187	we187	2	ランス	41180	769	160	8	0	火	310	なし	0	0	0	0	50	65	0	0	0	0	0	0	0	0	15	0	0
クロオビランス	151	we151	1	ランス	14680	512	150	0	0	なし	0	なし	0	2	0	0	37	151	0	0	0	0	0	0	0	0	15	0	0
タツジンランス	216	we216	2	ランス	50000	768	170	0	0	なし	0	なし	0	3	0	0	38	61	0	0	0	0	0	0	0	0	15	0	0
凄く風化した槍	67	we067	1	ランス	20000	259	150	0	0	なし	0	なし	0	0	0	2	68	67	0	0	0	0	0	0	0	0	15	0	0
風化した槍	67	we067	2	ランス	40000	515	170	0	0	なし	0	なし	0	0	0	2	69	67	0	0	0	0	0	0	0	0	15	0	0
テオ＝ハウル	276	we276	3	ランス	50000	775	180	0	0	火	300	なし	0	0	0	1	71	276	0	0	0	0	0	0	0	0	15	0	0
マテンロウ	188	we188	4	ランス	50000	1027	200	0	-20	なし	0	なし	0	2	0	2	70	188	0	0	0	0	0	0	0	0	15	0	0
ドラゴニックリム	277	we277	2	ランス	50000	768	160	0	0	龍	180	なし	0	0	0	1	75	277	0	0	0	0	0	0	0	0	15	0	0
漆黒槍グラビモス	187	we187	4	ランス	50000	1025	180	12	0	火	360	なし	0	1	0	2	51	65	0	0	0	0	0	0	0	0	15	0	0
ブレイドエッジ	316	we316	0	双剣	7260	516	130	0	0	なし	0	なし	0	2	0	0	13	316	0	0	0	0	0	0	0	0	15	0	0
ブレイドエッジ改	316	we316	0	双剣	14550	772	140	0	0	なし	0	なし	0	2	0	0	14	316	0	0	0	0	0	0	0	0	15	0	0
オデッセイブレイド	164	we164	5	片手剣	50000	1024	200	0	0	水	380	なし	0	2	0	2	46	7	0	0	0	0	0	0	0	0	15	0	0
デッドリィタバルジン	143	we143	2	片手剣	13970	769	160	0	0	なし	0	毒	300	3	0	0	35	82	0	0	0	0	0	0	0	0	15	0	0
雷神剣インドラ	165	we165	2	片手剣	31500	1028	160	0	0	雷	240	なし	0	2	0	0	33	76	0	0	0	0	0	0	0	0	15	0	0
双焔	293	we293	4	双剣	50000	773	190	0	0	龍	180	なし	0	1	0	2	42	293	0	0	0	0	0	0	0	0	15	0	0
黒滅龍剣	166	we166	7	片手剣	50000	1028	240	0	-20	龍	600	なし	0	0	0	1	78	89	0	0	0	0	0	0	0	0	15	0	0
呪魂	167	we167	4	片手剣	40000	770	200	0	20	なし	0	なし	0	2	0	0	28	84	0	0	0	0	0	0	0	0	15	0	0
フランベロジュ	294	we294	2	双剣	50000	775	160	0	0	なし	0	毒	160	1	0	1	49	294	0	0	0	0	0	0	0	0	15	0	0
ランポスクロウズ	317	we317	1	双剣	50000	772	160	0	0	なし	0	なし	0	2	0	2	35	317	0	0	0	0	0	0	0	0	15	0	0
メルトウォーリア	330	we330	2	双剣	50000	517	170	8	0	なし	0	毒	100	1	0	2	37	330	0	0	0	0	0	0	0	0	15	0	0
ゴールドマロウ	168	we168	4	片手剣	50000	1027	180	10	0	火	480	なし	0	2	0	1	64	80	0	0	0	0	0	0	0	0	15	0	0
ガノフィンスパイク	169	we169	1	片手剣	12900	517	150	0	0	なし	0	睡眠	260	2	0	0	11	81	0	0	0	0	0	0	0	0	15	0	0
ハイガノススパイク	169	we169	3	片手剣	50000	772	180	0	0	なし	0	睡眠	320	2	0	2	12	81	0	0	0	0	0	0	0	0	15	0	0
メラルーツール	170	we170	0	片手剣	15000	513	110	0	0	なし	0	麻痺	360	0	0	0	69	111	0	0	0	0	0	0	0	0	15	0	0
クロオビソード	150	we150	1	片手剣	10030	517	150	0	0	なし	0	なし	0	2	0	0	38	150	0	0	0	0	0	0	0	0	15	0	0
タツジンソード	150	we150	2	片手剣	40300	773	170	0	0	なし	0	なし	0	3	0	2	39	150	0	0	0	0	0	0	0	0	15	0	0
ハイニンジャソード	114	we114	2	片手剣	50000	262	170	0	30	なし	0	なし	0	0	0	2	51	114	0	0	0	0	0	0	0	0	15	0	0
雷神宝剣キリン	171	we171	3	片手剣	50000	1025	170	16	0	雷	440	なし	0	2	0	1	55	72	0	0	0	0	0	0	0	0	15	0	0
双龍剣【天地】	174	we174	6	双剣	50000	1029	220	0	0	龍	360	なし	0	1	0	1	53	174	0	0	0	0	0	0	0	0	15	0	0
改良型機械鋸	175	we175	4	双剣	50000	518	210	0	0	雷	160	なし	0	0	0	1	41	128	0	0	0	0	0	0	0	0	15	0	0
ギルドナイトセーバー	176	we176	4	双剣	50000	1028	190	0	0	水	230	なし	0	2	0	2	26	127	0	0	0	0	0	0	0	0	15	0	0
インセクトスライサー	177	we177	2	双剣	50000	774	170	0	0	なし	0	なし	0	2	0	2	8	132	0	0	0	0	0	0	0	0	15	0	0
ゲキリュウノツガイ	178	we178	5	双剣	50000	1027	200	0	0	火	390	なし	0	1	0	2	32	133	0	0	0	0	0	0	0	0	15	0	0
凄く風化した双剣	179	we179	0	双剣	20000	260	120	0	0	なし	0	なし	0	0	0	2	44	179	0	0	0	0	0	0	0	0	15	0	0
風化した双剣	179	we179	0	双剣	40000	516	130	0	0	なし	0	なし	0	0	0	2	45	179	0	0	0	0	0	0	0	0	15	0	0
メルトウォーリア改	330	we330	3	双剣	50000	773	180	8	0	なし	0	毒	150	2	0	2	38	330	0	0	0	0	0	0	0	0	15	0	0
封龍剣【超絶一門】	180	we180	1	双剣	50000	1028	130	0	-20	龍	340	なし	0	1	0	1	46	180	0	0	0	0	0	0	0	0	15	0	0
オベリオン	160	we160	2	大剣	50000	770	170	0	15	龍	180	なし	0	1	0	1	71	20	0	0	0	0	0	0	0	0	15	0	0
ティタルニア	159	we159	2	大剣	23250	769	160	8	0	龍	160	なし	0	2	0	0	27	20	0	0	0	0	0	0	0	0	15	0	0
グラシアルブロス	145	we145	2	ランス	31250	770	160	0	10	氷	200	なし	0	1	0	0	43	62	0	0	0	0	0	0	0	0	15	0	0
デスヴェノムハンマー	219	we219	4	ハンマー	50000	1027	180	0	0	なし	0	毒	260	1	0	2	22	219	0	0	0	0	0	0	0	0	15	0	0
伝説の双刃Ｆ	220	we220	3	双剣	50000	518	190	0	10	なし	0	なし	0	2	0	0	28	220	0	0	0	0	0	0	0	0	15	0	0
鬼薙刀	252	we252	3	太刀	50000	769	170	0	10	雷	180	なし	0	0	0	2	44	252	0	0	0	0	0	0	0	0	15	0	0
ラスティクレイモア	228	we228	2	太刀	50000	517	160	10	10	なし	0	なし	0	0	0	2	32	228	0	0	0	0	0	0	0	0	15	0	0
